bearing_id,condition_id,speed_rpm,load_kn,file_path,file_index,time_index,failure_time,rul,normalized_rul
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\682.csv,681,681,2537,1856,0.731572723689397
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\683.csv,682,682,2537,1855,0.7311785573512022
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\684.csv,683,683,2537,1854,0.7307843910130075
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\685.csv,684,684,2537,1853,0.7303902246748127
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\686.csv,685,685,2537,1852,0.7299960583366181
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\687.csv,686,686,2537,1851,0.7296018919984233
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\688.csv,687,687,2537,1850,0.7292077256602286
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\689.csv,688,688,2537,1849,0.7288135593220338
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\690.csv,689,689,2537,1848,0.7284193929838392
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\691.csv,690,690,2537,1847,0.7280252266456445
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\692.csv,691,691,2537,1846,0.7276310603074497
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\693.csv,692,692,2537,1845,0.7272368939692551
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\694.csv,693,693,2537,1844,0.7268427276310603
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\695.csv,694,694,2537,1843,0.7264485612928656
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\696.csv,695,695,2537,1842,0.7260543949546708
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\697.csv,696,696,2537,1841,0.7256602286164762
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\698.csv,697,697,2537,1840,0.7252660622782814
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\699.csv,698,698,2537,1839,0.7248718959400867
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\700.csv,699,699,2537,1838,0.724477729601892
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\701.csv,700,700,2537,1837,0.7240835632636973
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\702.csv,701,701,2537,1836,0.7236893969255026
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\703.csv,702,702,2537,1835,0.7232952305873078
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\704.csv,703,703,2537,1834,0.7229010642491132
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\705.csv,704,704,2537,1833,0.7225068979109184
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\706.csv,705,705,2537,1832,0.7221127315727237
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\707.csv,706,706,2537,1831,0.7217185652345289
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\708.csv,707,707,2537,1830,0.7213243988963343
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\709.csv,708,708,2537,1829,0.7209302325581395
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\710.csv,709,709,2537,1828,0.7205360662199448
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\711.csv,710,710,2537,1827,0.7201418998817501
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\712.csv,711,711,2537,1826,0.7197477335435554
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\713.csv,712,712,2537,1825,0.7193535672053607
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\714.csv,713,713,2537,1824,0.7189594008671659
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\715.csv,714,714,2537,1823,0.7185652345289713
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\716.csv,715,715,2537,1822,0.7181710681907765
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\717.csv,716,716,2537,1821,0.7177769018525818
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\718.csv,717,717,2537,1820,0.717382735514387
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\719.csv,718,718,2537,1819,0.7169885691761924
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\720.csv,719,719,2537,1818,0.7165944028379977
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\721.csv,720,720,2537,1817,0.7162002364998029
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\722.csv,721,721,2537,1816,0.7158060701616082
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\723.csv,722,722,2537,1815,0.7154119038234135
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\724.csv,723,723,2537,1814,0.7150177374852188
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\725.csv,724,724,2537,1813,0.714623571147024
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\726.csv,725,725,2537,1812,0.7142294048088293
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\727.csv,726,726,2537,1811,0.7138352384706346
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\728.csv,727,727,2537,1810,0.7134410721324399
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\729.csv,728,728,2537,1809,0.7130469057942451
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\730.csv,729,729,2537,1808,0.7126527394560505
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\731.csv,730,730,2537,1807,0.7122585731178558
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\732.csv,731,731,2537,1806,0.711864406779661
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\733.csv,732,732,2537,1805,0.7114702404414663
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\734.csv,733,733,2537,1804,0.7110760741032716
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\735.csv,734,734,2537,1803,0.7106819077650769
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\736.csv,735,735,2537,1802,0.7102877414268821
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\737.csv,736,736,2537,1801,0.7098935750886874
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\738.csv,737,737,2537,1800,0.7094994087504927
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\739.csv,738,738,2537,1799,0.709105242412298
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\740.csv,739,739,2537,1798,0.7087110760741032
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\741.csv,740,740,2537,1797,0.7083169097359086
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\742.csv,741,741,2537,1796,0.7079227433977139
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\743.csv,742,742,2537,1795,0.7075285770595191
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\744.csv,743,743,2537,1794,0.7071344107213244
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\745.csv,744,744,2537,1793,0.7067402443831297
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\746.csv,745,745,2537,1792,0.706346078044935
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\747.csv,746,746,2537,1791,0.7059519117067402
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\748.csv,747,747,2537,1790,0.7055577453685455
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\749.csv,748,748,2537,1789,0.7051635790303508
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\750.csv,749,749,2537,1788,0.7047694126921561
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\751.csv,750,750,2537,1787,0.7043752463539614
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\752.csv,751,751,2537,1786,0.7039810800157666
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\753.csv,752,752,2537,1785,0.703586913677572
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\754.csv,753,753,2537,1784,0.7031927473393772
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\755.csv,754,754,2537,1783,0.7027985810011825
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\756.csv,755,755,2537,1782,0.7024044146629878
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\757.csv,756,756,2537,1781,0.7020102483247931
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\758.csv,757,757,2537,1780,0.7016160819865983
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\759.csv,758,758,2537,1779,0.7012219156484036
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\760.csv,759,759,2537,1778,0.7008277493102089
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\761.csv,760,760,2537,1777,0.7004335829720142
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\762.csv,761,761,2537,1776,0.7000394166338195
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\763.csv,762,762,2537,1775,0.6996452502956247
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\764.csv,763,763,2537,1774,0.6992510839574301
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\765.csv,764,764,2537,1773,0.6988569176192353
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\766.csv,765,765,2537,1772,0.6984627512810406
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\767.csv,766,766,2537,1771,0.6980685849428458
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\768.csv,767,767,2537,1770,0.6976744186046512
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\769.csv,768,768,2537,1769,0.6972802522664564
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\770.csv,769,769,2537,1768,0.6968860859282617
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\771.csv,770,770,2537,1767,0.696491919590067
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\772.csv,771,771,2537,1766,0.6960977532518723
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\773.csv,772,772,2537,1765,0.6957035869136776
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\774.csv,773,773,2537,1764,0.6953094205754828
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\775.csv,774,774,2537,1763,0.6949152542372882
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\776.csv,775,775,2537,1762,0.6945210878990934
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\777.csv,776,776,2537,1761,0.6941269215608987
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\778.csv,777,777,2537,1760,0.693732755222704
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\779.csv,778,778,2537,1759,0.6933385888845093
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\780.csv,779,779,2537,1758,0.6929444225463145
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\781.csv,780,780,2537,1757,0.6925502562081198
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\782.csv,781,781,2537,1756,0.6921560898699252
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\783.csv,782,782,2537,1755,0.6917619235317304
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\784.csv,783,783,2537,1754,0.6913677571935357
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\785.csv,784,784,2537,1753,0.6909735908553409
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\786.csv,785,785,2537,1752,0.6905794245171463
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\787.csv,786,786,2537,1751,0.6901852581789515
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\788.csv,787,787,2537,1750,0.6897910918407568
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\789.csv,788,788,2537,1749,0.689396925502562
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\790.csv,789,789,2537,1748,0.6890027591643674
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\791.csv,790,790,2537,1747,0.6886085928261726
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\792.csv,791,791,2537,1746,0.6882144264879779
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\793.csv,792,792,2537,1745,0.6878202601497833
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\794.csv,793,793,2537,1744,0.6874260938115885
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\795.csv,794,794,2537,1743,0.6870319274733938
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\796.csv,795,795,2537,1742,0.686637761135199
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\797.csv,796,796,2537,1741,0.6862435947970044
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\798.csv,797,797,2537,1740,0.6858494284588096
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\799.csv,798,798,2537,1739,0.6854552621206149
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\800.csv,799,799,2537,1738,0.6850610957824201
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\801.csv,800,800,2537,1737,0.6846669294442255
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\802.csv,801,801,2537,1736,0.6842727631060307
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\803.csv,802,802,2537,1735,0.683878596767836
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\804.csv,803,803,2537,1734,0.6834844304296414
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\805.csv,804,804,2537,1733,0.6830902640914466
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\806.csv,805,805,2537,1732,0.6826960977532519
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\807.csv,806,806,2537,1731,0.6823019314150571
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\808.csv,807,807,2537,1730,0.6819077650768625
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\809.csv,808,808,2537,1729,0.6815135987386677
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\810.csv,809,809,2537,1728,0.681119432400473
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\811.csv,810,810,2537,1727,0.6807252660622782
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\812.csv,811,811,2537,1726,0.6803310997240836
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\813.csv,812,812,2537,1725,0.6799369333858889
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\814.csv,813,813,2537,1724,0.6795427670476941
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\815.csv,814,814,2537,1723,0.6791486007094995
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\816.csv,815,815,2537,1722,0.6787544343713047
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\817.csv,816,816,2537,1721,0.67836026803311
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\818.csv,817,817,2537,1720,0.6779661016949152
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\819.csv,818,818,2537,1719,0.6775719353567206
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\820.csv,819,819,2537,1718,0.6771777690185258
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\821.csv,820,820,2537,1717,0.6767836026803311
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\822.csv,821,821,2537,1716,0.6763894363421363
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\823.csv,822,822,2537,1715,0.6759952700039417
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\824.csv,823,823,2537,1714,0.675601103665747
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\825.csv,824,824,2537,1713,0.6752069373275522
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\826.csv,825,825,2537,1712,0.6748127709893575
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\827.csv,826,826,2537,1711,0.6744186046511628
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\828.csv,827,827,2537,1710,0.6740244383129681
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\829.csv,828,828,2537,1709,0.6736302719747733
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\830.csv,829,829,2537,1708,0.6732361056365787
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\831.csv,830,830,2537,1707,0.6728419392983839
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\832.csv,831,831,2537,1706,0.6724477729601892
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\833.csv,832,832,2537,1705,0.6720536066219945
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\834.csv,833,833,2537,1704,0.6716594402837998
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\835.csv,834,834,2537,1703,0.6712652739456051
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\836.csv,835,835,2537,1702,0.6708711076074103
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\837.csv,836,836,2537,1701,0.6704769412692156
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\838.csv,837,837,2537,1700,0.6700827749310209
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\839.csv,838,838,2537,1699,0.6696886085928262
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\840.csv,839,839,2537,1698,0.6692944422546314
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\841.csv,840,840,2537,1697,0.6689002759164367
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\842.csv,841,841,2537,1696,0.668506109578242
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\843.csv,842,842,2537,1695,0.6681119432400473
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\844.csv,843,843,2537,1694,0.6677177769018526
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\845.csv,844,844,2537,1693,0.6673236105636579
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\846.csv,845,845,2537,1692,0.6669294442254632
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\847.csv,846,846,2537,1691,0.6665352778872684
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\848.csv,847,847,2537,1690,0.6661411115490737
C3_Bearing3_1,C3,2400.0,10.0,data\XJTU-SY_Bearing_Datasets\40Hz10kN\Bearing3_1\849.csv,848,848,2537,1689,0.665746945210879
